cpu,uarch,intrinsic,instruction,extension,latency,throughput(ipc),throughput(cpi),notes
3A4000,GS464V,__msa2_n2x_ux_sc_d,n2x.ux.sc.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_n2x_ux_sc_h,n2x.ux.sc.h,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_ux_sc_w,n2x.ux.sc.w,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_ux_uc_b,n2x.ux.uc.b,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_ux_uc_d,n2x.ux.uc.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_n2x_ux_uc_h,n2x.ux.uc.h,msa2,4,1,1,
3A4000,GS464V,__msa2_n2x_ux_uc_w,n2x.ux.uc.w,msa2,4,1,1,
3A4000,GS464V,__msa2_nxbits_any_b,nxbits.any.b,msa2,1,2,0.49,
3A4000,GS464V,__msa2_nxbits_ge0_b,nxbits.ge0.b,msa2,1,2,0.49,
3A4000,GS464V,__msa2_nxbits_lt0_b,nxbits.lt0.b,msa2,1,2,0.49,
3A4000,GS464V,__msa2_ror_b,ror.b,msa2,2,2,0.49,
3A4000,GS464V,__msa2_ror_d,ror.d,msa2,2,2,0.49,
3A4000,GS464V,__msa2_ror_h,ror.h,msa2,2,2,0.49,
3A4000,GS464V,__msa2_ror_w,ror.w,msa2,2,2,0.49,
3A4000,GS464V,__msa2_rori_b,rori.b,msa2,2,2,0.49,
3A4000,GS464V,__msa2_rori_d,rori.d,msa2,2,2,0.49,
3A4000,GS464V,__msa2_rori_h,rori.h,msa2,2,2,0.49,
3A4000,GS464V,__msa2_rori_w,rori.w,msa2,2,2,0.49,
3A4000,GS464V,__msa2_sad_adj2_s_acc_w2x_b,sad.adj2.s.acc.w2x.b,msa2,3,2,0.49,
3A4000,GS464V,__msa2_sad_adj2_s_acc_w2x_h,sad.adj2.s.acc.w2x.h,msa2,3,2,0.49,
3A4000,GS464V,__msa2_sad_adj2_s_acc_w2x_w,sad.adj2.s.acc.w2x.w,msa2,3,2,0.49,
3A4000,GS464V,__msa2_sad_adj2_s_w2x_b,sad.adj2.s.w2x.b,msa2,3,2,0.49,
3A4000,GS464V,__msa2_sad_adj2_s_w2x_h,sad.adj2.s.w2x.h,msa2,3,2,0.49,
3A4000,GS464V,__msa2_sad_adj2_s_w2x_w,sad.adj2.s.w2x.w,msa2,3,2,0.49,
3A4000,GS464V,__msa2_sad_adj2_u_acc_w2x_b,sad.adj2.u.acc.w2x.b,msa2,3,2,0.49,
3A4000,GS464V,__msa2_sad_adj2_u_acc_w2x_h,sad.adj2.u.acc.w2x.h,msa2,3,2,0.49,
3A4000,GS464V,__msa2_sad_adj2_u_acc_w2x_w,sad.adj2.u.acc.w2x.w,msa2,3,2,0.49,
3A4000,GS464V,__msa2_sad_adj2_u_w2x_b,sad.adj2.u.w2x.b,msa2,3,2,0.49,
3A4000,GS464V,__msa2_sad_adj2_u_w2x_h,sad.adj2.u.w2x.h,msa2,3,2,0.49,
3A4000,GS464V,__msa2_sad_adj2_u_w2x_w,sad.adj2.u.w2x.w,msa2,3,2,0.49,
3A4000,GS464V,__msa2_subssu_u_b,subssu.u.b,msa2,2,2,0.49,
3A4000,GS464V,__msa2_subssu_u_d,subssu.u.d,msa2,2,2,0.49,
3A4000,GS464V,__msa2_subssu_u_h,subssu.u.h,msa2,2,2,0.49,
3A4000,GS464V,__msa2_subssu_u_w,subssu.u.w,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_el0_q,vadd.el0.q,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_el0_s_wx_d,vadd.el0.s.wx.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_el0_s_wx_h,vadd.el0.s.wx.h,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_el0_s_wx_w,vadd.el0.s.wx.w,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_el0_u_wx_d,vadd.el0.u.wx.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_el0_u_wx_h,vadd.el0.u.wx.h,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_el0_u_wx_w,vadd.el0.u.wx.w,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_el0_us_wx_d,vadd.el0.us.wx.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_el0_us_wx_h,vadd.el0.us.wx.h,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_el0_us_wx_w,vadd.el0.us.wx.w,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_even_s_w2x_b,vadd.even.s.w2x.b,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_even_s_w2x_d,vadd.even.s.w2x.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_even_s_w2x_h,vadd.even.s.w2x.h,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_even_s_w2x_w,vadd.even.s.w2x.w,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_even_u_w2x_b,vadd.even.u.w2x.b,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_even_u_w2x_d,vadd.even.u.w2x.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_even_u_w2x_h,vadd.even.u.w2x.h,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_even_u_w2x_w,vadd.even.u.w2x.w,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_even_us_w2x_b,vadd.even.us.w2x.b,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_even_us_w2x_d,vadd.even.us.w2x.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_even_us_w2x_h,vadd.even.us.w2x.h,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_even_us_w2x_w,vadd.even.us.w2x.w,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_hi_s_w2x_b,vadd.hi.s.w2x.b,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_hi_s_w2x_d,vadd.hi.s.w2x.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_hi_s_w2x_h,vadd.hi.s.w2x.h,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_hi_s_w2x_w,vadd.hi.s.w2x.w,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_hi_u_w2x_b,vadd.hi.u.w2x.b,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_hi_u_w2x_d,vadd.hi.u.w2x.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_hi_u_w2x_h,vadd.hi.u.w2x.h,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_hi_u_w2x_w,vadd.hi.u.w2x.w,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_hi_us_w2x_b,vadd.hi.us.w2x.b,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_hi_us_w2x_d,vadd.hi.us.w2x.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_hi_us_w2x_h,vadd.hi.us.w2x.h,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_hi_us_w2x_w,vadd.hi.us.w2x.w,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_lo_s_w2x_b,vadd.lo.s.w2x.b,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_lo_s_w2x_d,vadd.lo.s.w2x.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_lo_s_w2x_h,vadd.lo.s.w2x.h,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_lo_s_w2x_w,vadd.lo.s.w2x.w,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_lo_u_w2x_b,vadd.lo.u.w2x.b,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_lo_u_w2x_d,vadd.lo.u.w2x.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_lo_u_w2x_h,vadd.lo.u.w2x.h,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_lo_u_w2x_w,vadd.lo.u.w2x.w,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_lo_us_w2x_b,vadd.lo.us.w2x.b,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_lo_us_w2x_d,vadd.lo.us.w2x.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_lo_us_w2x_h,vadd.lo.us.w2x.h,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_lo_us_w2x_w,vadd.lo.us.w2x.w,msa2,3,1,1,
3A4000,GS464V,__msa2_vadd_odd_s_w2x_b,vadd.odd.s.w2x.b,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_odd_s_w2x_d,vadd.odd.s.w2x.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_odd_s_w2x_h,vadd.odd.s.w2x.h,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_odd_s_w2x_w,vadd.odd.s.w2x.w,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_odd_u_w2x_b,vadd.odd.u.w2x.b,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_odd_u_w2x_d,vadd.odd.u.w2x.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_odd_u_w2x_h,vadd.odd.u.w2x.h,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_odd_u_w2x_w,vadd.odd.u.w2x.w,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_odd_us_w2x_b,vadd.odd.us.w2x.b,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_odd_us_w2x_d,vadd.odd.us.w2x.d,msa2,3,2,0.49,
3A4000,GS464V,__msa2_vadd_odd_us_w2x_h,vadd.odd.us.w2x.h,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vadd_odd_us_w2x_w,vadd.odd.us.w2x.w,msa2,2,2,0.49,
3A4000,GS464V,__msa2_vmuhp_d,vmuhp.d,msa2,3,2,0.49,partial SIGILL
3A4000,GS464V,__msa2_vmuhp_w,vmuhp.w,msa2,3,2,0.49,partial SIGILL
3A4000,GS464V,__msa2_vmuhp_xacc_d,vmuhp.xacc.d,msa2,3,2,0.49,partial SIGILL
3A4000,GS464V,__msa2_vmuhp_xacc_w,vmuhp.xacc.w,msa2,3,2,0.49,partial SIGILL
3A4000,GS464V,__msa2_vmulp_d,vmulp.d,msa2,3,2,0.49,partial SIGILL
3A4000,GS464V,__msa2_vmulp_w,vmulp.w,msa2,3,2,0.49,partial SIGILL
3A4000,GS464V,__msa2_vmulp_xacc_d,vmulp.xacc.d,msa2,3,2,0.49,partial SIGILL
3A4000,GS464V,__msa2_vmulp_xacc_w,vmulp.xacc.w,msa2,3,2,0.49,partial SIGILL
3A4000,GS464V,__msa2_vmult_el0_acc_s_wx_d,vmult.el0.acc.s.wx.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_el0_acc_s_wx_h,vmult.el0.acc.s.wx.h,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_el0_acc_s_wx_w,vmult.el0.acc.s.wx.w,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_el0_acc_u_wx_d,vmult.el0.acc.u.wx.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_el0_acc_u_wx_h,vmult.el0.acc.u.wx.h,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_el0_acc_u_wx_w,vmult.el0.acc.u.wx.w,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_el0_acc_us_wx_d,vmult.el0.acc.us.wx.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_el0_acc_us_wx_h,vmult.el0.acc.us.wx.h,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_el0_acc_us_wx_w,vmult.el0.acc.us.wx.w,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_el0_s_wx_d,vmult.el0.s.wx.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_el0_s_wx_h,vmult.el0.s.wx.h,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_el0_s_wx_w,vmult.el0.s.wx.w,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_el0_u_wx_d,vmult.el0.u.wx.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_el0_u_wx_h,vmult.el0.u.wx.h,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_el0_u_wx_w,vmult.el0.u.wx.w,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_el0_us_wx_d,vmult.el0.us.wx.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_el0_us_wx_h,vmult.el0.us.wx.h,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_el0_us_wx_w,vmult.el0.us.wx.w,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_even_acc_s_w2x_b,vmult.even.acc.s.w2x.b,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_acc_s_w2x_d,vmult.even.acc.s.w2x.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_even_acc_s_w2x_h,vmult.even.acc.s.w2x.h,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_acc_s_w2x_w,vmult.even.acc.s.w2x.w,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_acc_u_w2x_b,vmult.even.acc.u.w2x.b,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_acc_u_w2x_d,vmult.even.acc.u.w2x.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_even_acc_u_w2x_h,vmult.even.acc.u.w2x.h,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_acc_u_w2x_w,vmult.even.acc.u.w2x.w,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_acc_us_w2x_b,vmult.even.acc.us.w2x.b,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_acc_us_w2x_d,vmult.even.acc.us.w2x.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_even_acc_us_w2x_h,vmult.even.acc.us.w2x.h,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_acc_us_w2x_w,vmult.even.acc.us.w2x.w,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_s_w2x_b,vmult.even.s.w2x.b,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_s_w2x_d,vmult.even.s.w2x.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_even_s_w2x_h,vmult.even.s.w2x.h,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_s_w2x_w,vmult.even.s.w2x.w,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_u_w2x_b,vmult.even.u.w2x.b,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_u_w2x_d,vmult.even.u.w2x.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_even_u_w2x_h,vmult.even.u.w2x.h,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_u_w2x_w,vmult.even.u.w2x.w,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_us_w2x_b,vmult.even.us.w2x.b,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_us_w2x_d,vmult.even.us.w2x.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_even_us_w2x_h,vmult.even.us.w2x.h,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_even_us_w2x_w,vmult.even.us.w2x.w,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_hadd_adj4_acc_s_w4x_b,vmult.hadd.adj4.acc.s.w4x.b,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_hadd_adj4_acc_s_w4x_h,vmult.hadd.adj4.acc.s.w4x.h,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_hadd_adj4_acc_s_w4x_w,vmult.hadd.adj4.acc.s.w4x.w,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_hadd_adj4_acc_u_w4x_b,vmult.hadd.adj4.acc.u.w4x.b,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_hadd_adj4_acc_u_w4x_h,vmult.hadd.adj4.acc.u.w4x.h,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_hadd_adj4_acc_u_w4x_w,vmult.hadd.adj4.acc.u.w4x.w,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_hadd_adj4_acc_us_w4x_b,vmult.hadd.adj4.acc.us.w4x.b,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_hadd_adj4_acc_us_w4x_h,vmult.hadd.adj4.acc.us.w4x.h,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_hadd_adj4_acc_us_w4x_w,vmult.hadd.adj4.acc.us.w4x.w,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_hadd_adj4_s_w4x_b,vmult.hadd.adj4.s.w4x.b,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_hadd_adj4_s_w4x_h,vmult.hadd.adj4.s.w4x.h,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_hadd_adj4_s_w4x_w,vmult.hadd.adj4.s.w4x.w,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_hadd_adj4_u_w4x_b,vmult.hadd.adj4.u.w4x.b,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_hadd_adj4_u_w4x_h,vmult.hadd.adj4.u.w4x.h,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_hadd_adj4_u_w4x_w,vmult.hadd.adj4.u.w4x.w,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_hadd_adj4_us_w4x_b,vmult.hadd.adj4.us.w4x.b,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_hadd_adj4_us_w4x_h,vmult.hadd.adj4.us.w4x.h,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_hadd_adj4_us_w4x_w,vmult.hadd.adj4.us.w4x.w,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_hi_acc_s_w2x_b,vmult.hi.acc.s.w2x.b,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_acc_s_w2x_d,vmult.hi.acc.s.w2x.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_hi_acc_s_w2x_h,vmult.hi.acc.s.w2x.h,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_acc_s_w2x_w,vmult.hi.acc.s.w2x.w,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_acc_u_w2x_b,vmult.hi.acc.u.w2x.b,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_acc_u_w2x_d,vmult.hi.acc.u.w2x.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_hi_acc_u_w2x_h,vmult.hi.acc.u.w2x.h,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_acc_u_w2x_w,vmult.hi.acc.u.w2x.w,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_acc_us_w2x_b,vmult.hi.acc.us.w2x.b,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_acc_us_w2x_d,vmult.hi.acc.us.w2x.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_hi_acc_us_w2x_h,vmult.hi.acc.us.w2x.h,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_acc_us_w2x_w,vmult.hi.acc.us.w2x.w,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_s_w2x_b,vmult.hi.s.w2x.b,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_s_w2x_d,vmult.hi.s.w2x.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_hi_s_w2x_h,vmult.hi.s.w2x.h,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_s_w2x_w,vmult.hi.s.w2x.w,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_u_w2x_b,vmult.hi.u.w2x.b,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_u_w2x_d,vmult.hi.u.w2x.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_hi_u_w2x_h,vmult.hi.u.w2x.h,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_u_w2x_w,vmult.hi.u.w2x.w,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_us_w2x_b,vmult.hi.us.w2x.b,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_us_w2x_d,vmult.hi.us.w2x.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_hi_us_w2x_h,vmult.hi.us.w2x.h,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_hi_us_w2x_w,vmult.hi.us.w2x.w,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_acc_s_w2x_b,vmult.lo.acc.s.w2x.b,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_acc_s_w2x_d,vmult.lo.acc.s.w2x.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_lo_acc_s_w2x_h,vmult.lo.acc.s.w2x.h,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_acc_s_w2x_w,vmult.lo.acc.s.w2x.w,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_acc_u_w2x_b,vmult.lo.acc.u.w2x.b,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_acc_u_w2x_d,vmult.lo.acc.u.w2x.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_lo_acc_u_w2x_h,vmult.lo.acc.u.w2x.h,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_acc_u_w2x_w,vmult.lo.acc.u.w2x.w,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_acc_us_w2x_b,vmult.lo.acc.us.w2x.b,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_acc_us_w2x_d,vmult.lo.acc.us.w2x.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_lo_acc_us_w2x_h,vmult.lo.acc.us.w2x.h,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_acc_us_w2x_w,vmult.lo.acc.us.w2x.w,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_s_w2x_b,vmult.lo.s.w2x.b,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_s_w2x_d,vmult.lo.s.w2x.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_lo_s_w2x_h,vmult.lo.s.w2x.h,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_s_w2x_w,vmult.lo.s.w2x.w,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_u_w2x_b,vmult.lo.u.w2x.b,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_u_w2x_d,vmult.lo.u.w2x.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_lo_u_w2x_h,vmult.lo.u.w2x.h,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_u_w2x_w,vmult.lo.u.w2x.w,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_us_w2x_b,vmult.lo.us.w2x.b,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_us_w2x_d,vmult.lo.us.w2x.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_lo_us_w2x_h,vmult.lo.us.w2x.h,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_lo_us_w2x_w,vmult.lo.us.w2x.w,msa2,5,1,1,
3A4000,GS464V,__msa2_vmult_odd_acc_s_w2x_b,vmult.odd.acc.s.w2x.b,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_acc_s_w2x_d,vmult.odd.acc.s.w2x.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_odd_acc_s_w2x_h,vmult.odd.acc.s.w2x.h,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_acc_s_w2x_w,vmult.odd.acc.s.w2x.w,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_acc_u_w2x_b,vmult.odd.acc.u.w2x.b,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_acc_u_w2x_d,vmult.odd.acc.u.w2x.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_odd_acc_u_w2x_h,vmult.odd.acc.u.w2x.h,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_acc_u_w2x_w,vmult.odd.acc.u.w2x.w,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_acc_us_w2x_b,vmult.odd.acc.us.w2x.b,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_acc_us_w2x_d,vmult.odd.acc.us.w2x.d,msa2,7,1.16,0.86,
3A4000,GS464V,__msa2_vmult_odd_acc_us_w2x_h,vmult.odd.acc.us.w2x.h,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_acc_us_w2x_w,vmult.odd.acc.us.w2x.w,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_s_w2x_b,vmult.odd.s.w2x.b,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_s_w2x_d,vmult.odd.s.w2x.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_s_w2x_h,vmult.odd.s.w2x.h,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_s_w2x_w,vmult.odd.s.w2x.w,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_u_w2x_b,vmult.odd.u.w2x.b,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_u_w2x_d,vmult.odd.u.w2x.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_u_w2x_h,vmult.odd.u.w2x.h,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_u_w2x_w,vmult.odd.u.w2x.w,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_us_w2x_b,vmult.odd.us.w2x.b,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_us_w2x_d,vmult.odd.us.w2x.d,msa2,7,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_us_w2x_h,vmult.odd.us.w2x.h,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmult_odd_us_w2x_w,vmult.odd.us.w2x.w,msa2,4,2,0.49,
3A4000,GS464V,__msa2_vmultc_im_haddc_adjc2_acc_s_w4x_w,vmultc.im.haddc.adjc2.acc.s.w4x.w,msa2,7,1.16,0.86,partial SIGILL
3A4000,GS464V,__msa2_vmultc_im_haddc_adjc2_s_w4x_w,vmultc.im.haddc.adjc2.s.w4x.w,msa2,7,2,0.49,partial SIGILL
3A4000,GS464V,__msa2_vmultc_im_haddc_adjc4_acc_s_w4x_h,vmultc.im.haddc.adjc4.acc.s.w4x.h,msa2,7,1.16,0.86,partial SIGILL
3A4000,GS464V,__msa2_vmultc_im_haddc_adjc4_s_w4x_h,vmultc.im.haddc.adjc4.s.w4x.h,msa2,7,2,0.49,partial SIGILL
